epoch,acc,loss,lr,val_acc,val_loss
26,0.8801230769744286,0.4959382200681246,0.001,0.7862222260369195,0.7848112175332176
27,0.8803999999486483,0.4885869759156154,0.001,0.6986666635407341,1.1796378458605872
28,0.8838461537874662,0.4865420825811533,0.001,0.777333331267039,0.8442683833440144
29,0.8828923077509954,0.4815117755376376,0.0003162278,0.7819999975628323,0.8480480833318499
30,0.8858461537581224,0.4711856207554157,0.001,0.7806666691038343,0.7861671177811093
31,0.8906153846594004,0.46468306084045996,0.001,0.7591111154026455,0.917398345708847
32,0.8921538462051979,0.4598760414857131,0.001,0.7266666662693023,1.0776986797120836
33,0.8921538461024945,0.4554498877818768,0.001,0.7764444423251682,0.8494508050415251
34,0.8928000000513517,0.4508066528356992,0.0003162278,0.7746666631963518,0.8470519177383846
35,0.8971384615531335,0.4425347951375521,0.001,0.8084444456630283,0.7208339267174403
36,0.8961538462418777,0.44216392503151525,0.001,0.7924444476233589,0.8275093429353502
37,0.9013538461685181,0.42919103344036985,0.001,0.7433333394792345,1.010106706937154
38,0.8997538462051978,0.4335381884428171,0.001,0.7233333373334673,1.1456587169567745
39,0.9019692307105431,0.42867434833966767,0.0003162278,0.7071111073493958,1.2409992376698389
40,0.9017846152965839,0.4269789929169875,0.001,0.755333330684238,1.0441643113825056
41,0.9094153846300566,0.411272823546483,0.001,0.8042222238116794,0.7542108992073271
42,0.9055692308205825,0.41559203300109276,0.001,0.7139999958409203,1.2273994408580993
43,0.9107692307178791,0.4088021897315979,0.001,0.7406666646798452,1.1604949790371788
44,0.9098769231576186,0.40815821500924915,0.0003162278,0.801333334657881,0.8158876817888684
45,0.9122153845566969,0.40544326439270606,0.001,0.7944444446033901,0.8165262492100398
46,0.9116307692454412,0.40494223143504215,0.001,0.779555550787184,0.9293162853717803
47,0.9126153846960802,0.39988975296754103,0.001,0.7662222275998857,0.9665651698774762
48,0.9132000000073359,0.39925998334151047,0.001,0.824222224606408,0.735611803372701
49,0.9137230768277095,0.39825680382435136,0.0003162278,0.8300000007417467,0.7178814574347602
50,0.9194461539268494,0.3847142054447761,0.001,0.7684444455040825,1.0157110950284534
51,0.9192923076702998,0.3815575671159304,0.001,0.7804444440470801,0.8960006053315268
52,0.9206461539268493,0.38214285408900334,0.001,0.7962222283681234,0.8561587511301041
53,0.9180923075969403,0.38516501329495356,0.001,0.7695555582311419,0.9934734519587622
54,0.9244923077363234,0.3716974156709818,0.0003162278,0.8171111124886407,0.7826328717072805
55,0.9175692307839027,0.3820589430112105,0.001,0.8191111121177673,0.8037339000701904
56,0.9228000000880314,0.37596055550208457,0.001,0.8015555502573649,0.8603619965314865
57,0.9223999999046326,0.3739455541390639,0.001,0.7415555606683095,1.0862077315913305
58,0.9252923077363234,0.3682763218146104,0.001,0.7666666652361552,0.9796084765460756
59,0.9248615385055542,0.37052504093096805,0.0003162278,0.7991111129124959,0.8188385073873732
60,0.9270461539268494,0.3622486444583306,0.001,0.7933333327505324,0.8552553896109263
61,0.9261538462051978,0.3657419185418349,0.001,0.7995555574629042,0.9120713107188543
62,0.9269846153919513,0.3640849189061385,0.001,0.8146666668256124,0.8488198291460674
63,0.9307076922416687,0.356789661194728,0.001,0.7431111118528578,1.1655684943199158
64,0.9298769231209388,0.3565742696908804,0.0003162278,0.773555559264289,0.9898104748593436
65,0.9277846154286311,0.3609038136592278,0.001,0.8095555576218499,0.8211731800503201
66,0.9326153846594003,0.3531528974239643,0.001,0.7624444442854987,1.041100773639149
67,0.931784615296584,0.35118261038706855,0.001,0.7655555585225423,1.1098359639512168
68,0.9281538461978619,0.3597184768970196,0.001,0.8097777778307597,0.9058735795285967
69,0.9313846154359671,0.35502237757169286,0.0003162278,0.7864444417953491,0.9154491185612149
70,0.9327076922123249,0.3483323859875019,0.001,0.8037777768770854,0.9073242029349009
71,0.9332307691354018,0.3497313529418065,0.001,0.756444445517328,1.0905307919184366
72,0.9357538461978618,0.3429579189960773,0.001,0.7971111131244235,0.9127793127165901
73,0.9359692308499263,0.3422944416669699,0.001,0.786666665342119,0.9900110125674142
74,0.9339384615824773,0.3492710342847384,0.0003162278,0.8253333315319485,0.7995203667481741
75,0.9336307692014254,0.34626526207190295,0.001,0.8237777846654256,0.771589361667633
76,0.9371692307839027,0.33575286925756015,0.001,0.7895555529594421,0.9906148163477579
77,0.9351692307472229,0.3428501610939319,0.001,0.784888891087638,1.1180636310047574
78,0.9344923076262841,0.3470479442082919,0.001,0.7699999992052714,1.0792749852736792
79,0.9378461538608257,0.33564263912347647,0.0003162278,0.7955555495156182,1.0029747250609928
80,0.938215384549361,0.336117160320282,0.001,0.7931111081441243,0.954259164041943
81,0.9590461539195134,0.28025491396463836,1e-04,0.8557777739100986,0.686101940896776
82,0.9686153846960801,0.2565727673787337,1e-04,0.8579999917348226,0.6881037045849694
83,0.9728307693041288,0.24623565036333525,1e-04,0.8651111084090339,0.6561959636873669
84,0.9751076923076923,0.23884064740951244,1e-04,0.8617777801619636,0.6638215338653989
85,0.976184615457975,0.23467020152165338,1e-04,0.8633333310021295,0.6734822263187832
86,0.9766461539195134,0.23056359849342933,1e-04,0.86133333184984,0.6780188415050507
87,0.9768307693041288,0.2289371201478518,1e-04,0.8644444379276699,0.6783541540304819
88,0.9794769229742197,0.22266640738890722,3.1622774e-05,0.8624444444974263,0.683573762787713
89,0.9800307693041288,0.2200374199977288,1e-04,0.8762222216394212,0.6401912814113829
90,0.9790769230475792,0.2193916357113765,1e-04,0.8702222180366516,0.6552946530448066
91,0.9818461539195134,0.21328443926847898,1e-04,0.8653333319028219,0.6644832244714101
92,0.9818461537801303,0.20994808461299308,1e-04,0.8717777761353387,0.6551360565026602
93,0.9820923077656672,0.21064168456150936,1e-04,0.8637777777777778,0.6987886045906279
94,0.9823076923076923,0.20728430115993207,3.1622774e-05,0.8713333337571886,0.6681735480096606
95,0.9829846154212951,0.20553295125227708,1e-04,0.8628888842264811,0.7151130330297683
96,0.9827999998972966,0.205209758747541,1e-04,0.8673333295186361,0.6782510400878059
97,0.9835076922416687,0.20169734035088466,1e-04,0.8626666605207656,0.7174095323085785
98,0.983753846190526,0.1995490611571532,1e-04,0.8699999974038866,0.6784553451538086
99,0.984338461472438,0.1977223077572309,3.1622774e-05,0.8613333298895094,0.7201679532395469
100,0.9855692308425903,0.19579888378656826,1e-04,0.867333332379659,0.6880197463565403
101,0.9845230769597567,0.19413952300365153,1e-04,0.8642222188313802,0.716007325914171
102,0.985384615281912,0.19228825575021596,1e-04,0.8675555560853746,0.6907000784476598
103,0.9860307691647456,0.19047192334395188,1e-04,0.8648888864517212,0.7015187383757697
104,0.9863692308059105,0.1896305733534006,3.1622774e-05,0.8622222227520413,0.7516487753921085
105,0.9862153845126812,0.18859855051407448,1e-04,0.8539999947547913,0.7663031526274151
106,0.9863076923810519,0.187450481906304,1e-04,0.8666666651831733,0.6996202226214938
107,0.9868307692674491,0.18563179003642155,1e-04,0.871999998304579,0.7029723054038154
108,0.9875076923443721,0.18265243370899786,1e-04,0.8564444455040826,0.7929014497730467
109,0.9880000000366798,0.18243044242125292,3.1622774e-05,0.8711111089388529,0.6966711994939381
110,0.988861538534898,0.17924720360315763,1e-04,0.8526666630109151,0.8137821131547293
111,0.9880923075896043,0.17834409154011652,1e-04,0.8677777760823567,0.7183992797798581
112,0.9879999998972966,0.17799041719069847,1e-04,0.8593333296245999,0.7666571606397629
113,0.9875384614357582,0.17850057913523454,1e-04,0.8724444402588738,0.7025513864225812
114,0.9871692307692308,0.17689324779693896,3.1622774e-05,0.8648888862397935,0.7295649428897434
115,0.9888923077656673,0.17428218431839576,1e-04,0.8648888833787706,0.7468300829728445
116,0.9878461538828336,0.17487844972060276,1e-04,0.8706666634877522,0.717921844707595
117,0.9886461538461538,0.17428096268727228,1e-04,0.8619999990463257,0.7684584376679526
118,0.9890153846887442,0.17129022433024185,1e-04,0.863111112329695,0.7395613019996219
119,0.9897538462272057,0.1690912761944991,3.1622774e-05,0.8517777732213339,0.8286475948095322
120,0.9899384616118211,0.16810717138143685,1e-04,0.8731111078792149,0.6950485315587785
121,0.9903692307692308,0.16667329917504237,1e-05,0.8664444474114312,0.7284546335803138
122,0.9901538460511428,0.16673403492157277,1e-05,0.8686666718059116,0.7253443829086091
123,0.9916000000366798,0.16293007389765518,1e-05,0.8682222263548109,0.7275546029011408
124,0.9921538461538462,0.16221326791689947,3.1622776e-06,0.8688888891537985,0.7316259944968754
125,0.9922769230769231,0.1622270718537844,1e-05,0.8699999989403618,0.7204762902789645
126,0.9925846154212952,0.16115342794381654,1e-05,0.8686666687329611,0.7227288139528698
127,0.9918769231136029,0.1620560245880714,1e-05,0.8702222239706251,0.7259191867113114
128,0.9920307693041288,0.16193782752110408,1e-05,0.8697777785195244,0.7200802430311839
129,0.9926461538828336,0.16135333139162797,3.1622776e-06,0.8711111135482789,0.7192844901614719
130,0.992,0.16105121913323037,1e-05,0.8708888869815402,0.7245184475845761
131,0.992953846190526,0.1599858190536499,1e-05,0.8704444459279378,0.7184542570379046
132,0.9923384615751413,0.16063718465474935,1e-05,0.8715555559264289,0.7186143961085214
133,0.9931692308059106,0.15956658275677607,1e-05,0.8671111104223463,0.7386647106276618
134,0.9917846154212951,0.1605132558107376,3.1622776e-06,0.8695555565622117,0.7363746055099699
135,0.9928923076923077,0.15887724003241613,1e-05,0.872888887670305,0.7161995589203305
136,0.9920307692307693,0.16065357244931736,1e-05,0.8695555534892612,0.7255612363153033
137,0.9930461538828337,0.15852560243973365,1e-05,0.8715555559264289,0.7189845115211275
138,0.9920923077656673,0.15987402129723474,1e-05,0.8686666704813639,0.7414817059569888
139,0.9928307692674491,0.15906642142075758,3.1622776e-06,0.8726666685740153,0.723909986893336
140,0.9927076923443721,0.1594863568342649,1e-05,0.8708888915909662,0.7329558529853821
141,0.9924923077289874,0.15858602076493777,1e-05,0.86955555984709,0.7316541645261977
142,0.9926769231136029,0.15978579142827254,1e-05,0.8691111159324646,0.7356399354934693
143,0.9933538461905259,0.1582817702605174,1e-05,0.8715555589993794,0.7277176966137356
144,0.9923692307692308,0.15888981429246757,3.1622776e-06,0.8702222211096022,0.7330424830913543
145,0.9936923076923077,0.15747275696717775,1e-05,0.8706666665607029,0.7257075494130453
146,0.9925230769597567,0.15838881020179163,1e-05,0.8704444461398655,0.7397732359568278
147,0.9932923076923077,0.1569547960794889,1e-05,0.8708888900544909,0.7342144374052684
148,0.9931384615384615,0.1569176096861179,1e-05,0.8675555591583252,0.7461859966648949
149,0.9935384615751414,0.15638352756133447,3.1622776e-06,0.8691111111111111,0.7367541120317247
150,0.9926461538461538,0.15761681714057924,1e-05,0.8715555572509766,0.7228231486479442
151,0.9934769231136028,0.15719454317276293,1e-05,0.8695555565622117,0.7420270774629381
152,0.9933230769964365,0.1559676364018367,1e-05,0.8693333332803515,0.7408628365463681
153,0.9936923076923077,0.15609656710441297,1e-05,0.8724444435437521,0.7276020150581995
154,0.9936000000366798,0.15635685994074894,3.1622776e-06,0.8688888891537985,0.7443701941039828
155,0.9925538461905259,0.15733771574313823,1e-05,0.8695555580986871,0.7382851020495097
156,0.9929538461538462,0.15619450065172635,1e-05,0.8717777761353387,0.7289116846720377
157,0.9937538461538461,0.1554624734548422,1e-05,0.8693333315319485,0.7399426972203784
158,0.9932615384615384,0.15713003550126003,1e-05,0.8719999980926514,0.7276942304770152
159,0.9932307693041288,0.15622517503775082,3.1622776e-06,0.870222219573127,0.7313835892942216
160,0.9930153846520644,0.15576443519959082,1e-05,0.8695555552376641,0.7413199628591538
161,0.9928307692307692,0.15609715817524836,1e-06,0.8706666665607029,0.7338818929195404
162,0.9931384615751413,0.15540920506440675,1e-06,0.8699999991522895,0.737713174727228
163,0.9941230769230769,0.15398526106797733,1e-06,0.8702222208976745,0.734568020357026
164,0.9932923075896043,0.1555264219412437,5e-07,0.8702222208976745,0.7361628986597061
165,0.9930769231136028,0.15562866153717042,1e-06,0.8702222211096022,0.7366109489864773
166,0.9925846154579749,0.15605501739245195,1e-06,0.8704444428549872,0.7351934116548962
167,0.9941538461538462,0.15442225414973038,1e-06,0.8697777769830491,0.7377160751687156
168,0.9938153846520644,0.1555948938388091,1e-06,0.8702222208976745,0.7375414733091991
169,0.9936923077289874,0.15492262830184056,5e-07,0.8697777769830491,0.7390356169674132
170,0.9938769231136029,0.15537990155220033,1e-06,0.8708888867696126,0.7352438679271274
171,0.993753846190526,0.15504640410863435,1e-06,0.8706666648122999,0.7365258653693729
172,0.9932615384615384,0.15489425325760475,1e-06,0.8702222193611993,0.738494151989619
173,0.9942153846520644,0.15436467004372523,1e-06,0.8706666632758246,0.7352985824081633
174,0.9927692308425903,0.15559046267362742,5e-07,0.8713333337571886,0.7353635139730241
175,0.9928307692307692,0.1555077470302582,1e-06,0.8711111102634006,0.7333174884319306
176,0.994030769267449,0.15404822041804975,1e-06,0.8706666648122999,0.7321322360303667
177,0.9933538461905259,0.1549207467335921,1e-06,0.8715555543899536,0.7316603178845511
178,0.9932000000366797,0.15515254773176634,1e-06,0.8706666632758246,0.7362238814036052
179,0.9938769231136029,0.15466753121522755,5e-07,0.8708888867696126,0.7344341736899482
180,0.993230769267449,0.15609626134725718,1e-06,0.871333330684238,0.7313427943256167
181,0.9931076923076924,0.15425353032625638,5e-07,0.8713333339691162,0.7341094229618709
182,0.9934769231136028,0.15472323337151453,5e-07,0.8708888885180155,0.7363536156945758
183,0.9931076923443721,0.1557176056605119,5e-07,0.8715555543899536,0.733991176366806
184,0.9932307692307693,0.15544422897375548,5e-07,0.8706666650242275,0.7370500778357187
185,0.9935076923443721,0.15407653297094198,5e-07,0.8717777778837416,0.7331453413565954
186,0.994061538534898,0.1548246123772401,5e-07,0.8708888852331373,0.7346716184483634
187,0.9926769230769231,0.1564861241028859,5e-07,0.8715555557145013,0.7335061960220337
188,0.9937230769230769,0.15479994538013753,5e-07,0.8708888867696126,0.7354670400089688
189,0.9940307692307693,0.1542000279701673,5e-07,0.8713333322207133,0.7341722986035877
190,0.9936923077289874,0.1543186164709238,5e-07,0.8713333322207133,0.7322794103754892
191,0.9930461538461538,0.15564824835887323,5e-07,0.8711111087269253,0.7367026019493739
192,0.9939692307692307,0.15457637892503004,5e-07,0.8711111089388529,0.7329174644417233
193,0.9931692308425903,0.15496255895174466,5e-07,0.8708888869815402,0.73779341284434
194,0.9944307693041288,0.15349671414632063,5e-07,0.8711111089388529,0.7353499267233743
195,0.9940923077289875,0.15355065081302935,5e-07,0.8711111089388529,0.7362515367534426
196,0.994,0.1538126675789173,5e-07,0.8713333293596903,0.7346687667369842
197,0.9930153846153846,0.15522745551879588,5e-07,0.8713333308961656,0.7317891035344866
198,0.9933538461905259,0.15445292669442984,5e-07,0.870222219573127,0.7354340352482266
199,0.9935384615751414,0.1551954858174691,5e-07,0.8713333308961656,0.7359292760954963
